tweet_id,timestamp,name,dogstage,quotient,breed,retweet_count,favourite_count,text,expanded_urls
838476387338051585,2017-03-05 19:48:43,Stanley,,1.3,great_pyrenees,5484,24664,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley ,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1"
838083903487373313,2017-03-04 17:49:08,Daisy,,1.3,chow,3582,19183,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af ,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1"
837820167694528512,2017-03-04 00:21:08,,pupper,1.2,golden_retriever,8952,37277,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you ","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1"
837471256429613056,2017-03-03 01:14:41,Vincent,,1.2,norwegian_elkhound,2631,13967,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 ,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1"
837366284874571778,2017-03-02 18:17:34,Lucy,puppo,1.3,american_staffordshire_terrier,6005,23074,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af ,https://twitter.com/dog_rates/status/837366284874571778/photo/1
837110210464448512,2017-03-02 01:20:01,Clark,pupper,1.3,siberian_husky,2731,17480,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 ,https://twitter.com/dog_rates/status/837110210464448512/photo/1
836989968035819520,2017-03-01 17:22:13,Mookie,,1.2,toy_poodle,2610,13879,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him ,https://twitter.com/dog_rates/status/836989968035819520/photo/1
836753516572119041,2017-03-01 01:42:39,Meera,doggo,1.2,schipperke,5237,21029,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 ,https://twitter.com/dog_rates/status/836753516572119041/photo/1
836260088725786625,2017-02-27 17:01:56,Lucy,,1.3,borzoi,4850,23177,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy ,https://twitter.com/dog_rates/status/836260088725786625/photo/1
836001077879255040,2017-02-26 23:52:43,,,1.3,samoyed,4935,20924,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract ,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1"
835574547218894849,2017-02-25 19:37:50,Eli,,1.1,staffordshire_bullterrier,4121,19447,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 ,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1"
835297930240217089,2017-02-25 01:18:40,Ash,,1.2,rottweiler,3381,17847,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly ,https://twitter.com/dog_rates/status/835297930240217089/photo/1
835264098648616962,2017-02-24 23:04:14,Lola,,1.2,chesapeake_bay_retriever,1939,8503,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

","https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1"
835172783151792128,2017-02-24 17:01:22,,,1.2,border_collie,6516,28552,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet ,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1"
835152434251116546,2017-02-24 15:40:31,,,,american_staffordshire_terrier,3443,24574,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 ,"https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1"
834931633769889797,2017-02-24 01:03:08,Tucker,,1.2,soft-coated_wheaten_terrier,1878,11838,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 ,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1"
834786237630337024,2017-02-23 15:25:23,Tobi,,1.3,border_terrier,6159,22943,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love ,https://twitter.com/dog_rates/status/834786237630337024/photo/1
834574053763584002,2017-02-23 01:22:14,,doggo,1.3,golden_retriever,2882,14993,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 ,https://twitter.com/dog_rates/status/834574053763584002/photo/1
834458053273591808,2017-02-22 17:41:18,Chester,,1.2,rhodesian_ridgeback,1899,10512,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af ",https://twitter.com/dog_rates/status/834458053273591808/photo/1
834209720923721728,2017-02-22 01:14:30,Wilson,,1.2,golden_retriever,5476,22594,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 ,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1"
834086379323871233,2017-02-21 17:04:24,Lipton,,1.2,labrador_retriever,2512,14296,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop ,https://twitter.com/dog_rates/status/834086379323871233/photo/1
833863086058651648,2017-02-21 02:17:06,Bentley,,1.2,kuvasz,2729,14661,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to ,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1"
833826103416520705,2017-02-20 23:50:09,Charlie,,1.3,chihuahua,3904,16728,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af ,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1"
833722901757046785,2017-02-20 17:00:04,Bronte,,1.3,west_highland_white_terrier,3636,22585,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet ,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1"
833479644947025920,2017-02-20 00:53:27,Poppy,,1.3,golden_retriever,2357,16258,This is Poppy. She just arrived. 13/10 would snug passionately ,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1"
833124694597443584,2017-02-19 01:23:00,Gidget,pupper,1.2,cardigan,5513,22133,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet ,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1"
832998151111966721,2017-02-18 17:00:10,Rhino,doggo,1.3,boxer,2522,14549,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 ","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1"
832757312314028032,2017-02-18 01:03:09,Willow,,1.3,cardigan,4127,18423,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1"
832636094638288896,2017-02-17 17:01:29,Orion,,1.2,eskimo_dog,3220,17379,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats ,https://twitter.com/dog_rates/status/832636094638288896/photo/1
832397543355072512,2017-02-17 01:13:34,Eevee,,1.2,pekinese,2548,13126,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl ,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1"
832369877331693569,2017-02-16 23:23:38,Charlie,,1.1,kelpie,3652,18792,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie ,https://twitter.com/dog_rates/status/832369877331693569/photo/1
832273440279240704,2017-02-16 17:00:25,Smiley,doggo,1.4,pembroke,2673,12385,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere ,https://twitter.com/dog_rates/status/832273440279240704/video/1
832032802820481025,2017-02-16 01:04:13,Miguel,doggo,1.2,whippet,4746,13887,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1"
831939777352105988,2017-02-15 18:54:34,Emanuel,doggo,1.2,pomeranian,7031,26404,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet ,https://twitter.com/dog_rates/status/831939777352105988/photo/1
831911600680497154,2017-02-15 17:02:36,Kuyu,,1.4,bloodhound,7458,30380,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved ,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1"
831670449226514432,2017-02-15 01:04:21,Daisy,,1.3,pembroke,2059,11469,This is Daisy. She has a heart on her butt. 13/10 topical af ,https://twitter.com/dog_rates/status/831670449226514432/photo/1
831650051525054464,2017-02-14 23:43:18,Blue,,1.3,eskimo_dog,2243,7908,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1"
831552930092285952,2017-02-14 17:17:22,Dutch,,1.3,chihuahua,2632,9872,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 ,https://twitter.com/dog_rates/status/831552930092285952/photo/1
831322785565769729,2017-02-14 02:02:51,Pete,doggo,1.2,old_english_sheepdog,1744,10042,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly ,https://twitter.com/dog_rates/status/831322785565769729/photo/1
831315979191906304,2017-02-14 01:35:49,,pupper,1.3,briard,1264,7117,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all ,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1"
831309418084069378,2017-02-14 01:09:44,Scooter,,1.2,doberman,2786,12819,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time ,https://twitter.com/dog_rates/status/831309418084069378/photo/1
831262627380748289,2017-02-13 22:03:49,Tucker,,1.2,cocker_spaniel,2350,13066,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 ,https://twitter.com/dog_rates/status/831262627380748289/photo/1
830956169170665475,2017-02-13 01:46:03,Reggie,,1.2,kuvasz,1735,8735,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie ,https://twitter.com/dog_rates/status/830956169170665475/video/1
830583320585068544,2017-02-12 01:04:29,Lilly,,1.3,labrador_retriever,19297,73397,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well ,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1"
830097400375152640,2017-02-10 16:53:37,Samson,,1.3,toy_poodle,3455,10804,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1"
829861396166877184,2017-02-10 01:15:49,Mia,,1.2,border_terrier,2243,13441,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway ,https://twitter.com/dog_rates/status/829861396166877184/photo/1
829501995190984704,2017-02-09 01:27:41,Leo,,1.2,french_bulldog,12224,34913,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo ,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1"
829449946868879360,2017-02-08 22:00:52,,doggo,1.1,labrador_retriever,2329,11519,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 ,https://twitter.com/dog_rates/status/829449946868879360/photo/1
829374341691346946,2017-02-08 17:00:26,Astrid,doggo,1.3,staffordshire_bullterrier,10706,38074,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere ,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1"
829141528400556032,2017-02-08 01:35:19,Malcolm,,1.2,golden_retriever,8530,26952,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly ,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1"
829011960981237760,2017-02-07 17:00:28,Dexter,,1.3,boxer,18627,58302,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home ,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1"
828770345708580865,2017-02-07 01:00:22,Alfie,,1.3,chesapeake_bay_retriever,6746,28085,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus ,https://twitter.com/dog_rates/status/828770345708580865/photo/1
828708714936930305,2017-02-06 20:55:28,Fiona,,1.0,mexican_hairless,12882,40241,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet ,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1"
828650029636317184,2017-02-06 17:02:17,,,1.4,golden_retriever,1544,10467,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace ","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1"
828409743546925057,2017-02-06 01:07:28,Mutt,,1.2,toy_poodle,1305,6898,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! ,https://twitter.com/dog_rates/status/828409743546925057/photo/1
828408677031882754,2017-02-06 01:03:14,Bear,,1.2,weimaraner,1477,8398,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear ,https://twitter.com/dog_rates/status/828408677031882754/photo/1
828381636999917570,2017-02-05 23:15:47,Doobert,doggo,1.4,bedlington_terrier,2554,13864,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly ,https://twitter.com/dog_rates/status/828381636999917570/photo/1
828376505180889089,2017-02-05 22:55:23,Beebop,,1.3,american_staffordshire_terrier,1216,8112,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well ",https://twitter.com/dog_rates/status/828376505180889089/photo/1
828372645993398273,2017-02-05 22:40:03,Alexander,,1.2,malamute,3344,13756,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 ,https://twitter.com/dog_rates/status/828372645993398273/photo/1
828011680017821696,2017-02-04 22:45:42,Brutus,,1.1,american_staffordshire_terrier,2451,11411,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1"
827933404142436356,2017-02-04 17:34:40,Kona,pupper,1.2,german_shepherd,5987,22180,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1"
827653905312006145,2017-02-03 23:04:02,Boots,,1.2,collie,3433,16983,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats ,https://twitter.com/dog_rates/status/827653905312006145/photo/1
827600520311402496,2017-02-03 19:31:54,Tucker,,1.3,pembroke,1082,8143,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone ,https://twitter.com/dog_rates/status/827600520311402496/photo/1
827324948884643840,2017-02-03 01:16:53,Ralphie,,1.2,golden_retriever,3510,17523,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face ",https://twitter.com/dog_rates/status/827324948884643840/photo/1
827199976799354881,2017-02-02 17:00:17,Charlie,,1.3,great_dane,2579,11659,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1"
826958653328592898,2017-02-02 01:01:21,Loki,doggo,1.2,golden_retriever,5757,23767,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 ,https://twitter.com/dog_rates/status/826958653328592898/photo/1
826848821049180160,2017-02-01 17:44:55,Cupid,doggo,1.3,great_pyrenees,11878,40325,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af ,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1"
826598365270007810,2017-02-01 01:09:42,Pawnd,,1.3,french_bulldog,2709,11117,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life ,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1"
826476773533745153,2017-01-31 17:06:32,Pilot,doggo,1.2,german_shepherd,4821,20275,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,https://twitter.com/dog_rates/status/826476773533745153/photo/1
826240494070030336,2017-01-31 01:27:39,,,1.1,french_bulldog,2965,14614,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 ,https://twitter.com/dog_rates/status/826240494070030336/photo/1
826204788643753985,2017-01-30 23:05:46,,doggo,1.3,labrador_retriever,1075,5361,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1"
826115272272650244,2017-01-30 17:10:04,Ike,,1.3,golden_retriever,3599,17299,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,https://twitter.com/dog_rates/status/826115272272650244/photo/1
825829644528148480,2017-01-29 22:15:05,Toby,,1.2,great_pyrenees,2848,14025,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1"
825535076884762624,2017-01-29 02:44:34,,puppo,1.4,rottweiler,19669,56413,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly ,https://twitter.com/dog_rates/status/825535076884762624/photo/1
825147591692263424,2017-01-28 01:04:51,Sweet,,1.3,pekinese,5244,20181,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,https://twitter.com/dog_rates/status/825147591692263424/photo/1
825026590719483904,2017-01-27 17:04:02,Pablo,puppo,1.2,eskimo_dog,1483,7020,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1"
824775126675836928,2017-01-27 00:24:48,Scooter,,1.2,border_terrier,4069,16508,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1"
824663926340194305,2017-01-26 17:02:56,Wilson,,1.3,english_setter,1993,11113,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,https://twitter.com/dog_rates/status/824663926340194305/photo/1
824325613288833024,2017-01-25 18:38:36,,pupper,1.3,pembroke,11848,12999,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk ,https://twitter.com/dog_rates/status/824325613288833024/photo/1
823939628516474880,2017-01-24 17:04:50,Cash,,1.2,schipperke,3123,11755,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,https://twitter.com/dog_rates/status/823939628516474880/photo/1
823699002998870016,2017-01-24 01:08:40,Winston,,1.2,cairn,2772,13826,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,https://twitter.com/dog_rates/status/823699002998870016/photo/1
823581115634085888,2017-01-23 17:20:14,Crawford,,1.1,german_shepherd,3031,14376,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,https://twitter.com/dog_rates/status/823581115634085888/photo/1
823322678127919110,2017-01-23 00:13:17,Wyatt,,1.1,chihuahua,4637,17437,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1"
822975315408461824,2017-01-22 01:12:59,Albus,,1.2,pembroke,3958,19139,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,https://twitter.com/dog_rates/status/822975315408461824/photo/1
822872901745569793,2017-01-21 18:26:02,,puppo,1.3,lakeland_terrier,48265,132810,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 ,https://twitter.com/dog_rates/status/822872901745569793/photo/1
822859134160621569,2017-01-21 17:31:20,Hobbes,,1.2,malinois,2622,14576,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,https://twitter.com/dog_rates/status/822859134160621569/photo/1
822610361945911296,2017-01-21 01:02:48,,,1.2,cocker_spaniel,3423,16327,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,https://twitter.com/dog_rates/status/822610361945911296/photo/1
822489057087389700,2017-01-20 17:00:46,Paisley,,1.3,samoyed,7390,20083,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1"
822462944365645825,2017-01-20 15:17:01,Gabe,pupper,1.4,pomeranian,17209,31800,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1"
822244816520155136,2017-01-20 00:50:15,,,1.1,samoyed,11421,38832,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,https://twitter.com/dog_rates/status/822244816520155136/photo/1
821886076407029760,2017-01-19 01:04:45,Jimison,,1.3,golden_retriever,2692,12582,This is Jimison. He was just called a good boy. 13/10 ,https://twitter.com/dog_rates/status/821886076407029760/photo/1
821765923262631936,2017-01-18 17:07:18,Duchess,doggo,1.3,golden_retriever,1899,9317,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,https://twitter.com/dog_rates/status/821765923262631936/photo/1
821522889702862852,2017-01-18 01:01:34,Harlso,,1.3,doberman,2030,8871,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,https://twitter.com/dog_rates/status/821522889702862852/photo/1
821407182352777218,2017-01-17 17:21:47,Sundance,doggo,1.4,irish_setter,5053,13075,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,https://twitter.com/dog_rates/status/821407182352777218/video/1
821149554670182400,2017-01-17 00:18:04,Luca,,1.2,german_shepherd,2320,9718,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,https://twitter.com/dog_rates/status/821149554670182400/video/1
821107785811234820,2017-01-16 21:32:06,,doggo,1.1,pomeranian,2487,10645,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,https://twitter.com/dog_rates/status/821107785811234820/photo/1
821044531881721856,2017-01-16 17:20:45,Flash,,1.2,old_english_sheepdog,2636,14021,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,https://twitter.com/dog_rates/status/821044531881721856/photo/1
820749716845686786,2017-01-15 21:49:15,Sunny,,1.3,golden_retriever,11525,34984,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1"
